transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description
TXN00980,2025-08-09,HSE,Catering & Hospitality,Local Caterers Assoc,5900.0,CC-HSE-1,EMP1039,Catering & Hospitality - routine hse expense
TXN01446,2025-08-09,Drilling,Catering & Hospitality,Local Caterers Assoc,57700.0,CC-DRI-1,EMP1024,Catering & Hospitality - routine drilling expense
TXN00097,2025-08-09,Production,Fuel & POL,IndianOil Corp,192900.0,CC-PRO-3,EMP1025,Fuel & POL - routine production expense
TXN00047,2025-08-09,HSE,Training & Seminars,NIIT,10500.0,CC-HSE-3,EMP1026,Training & Seminars - routine hse expense
TXN00453,2025-08-09,Procurement,IT Services & Software,Wipro,51400.0,CC-PRO-2,EMP1040,IT Services & Software - routine procurement expense
TXN00385,2025-08-09,HR,Contractor Payment,Reliance Infra Services,968800.0,CC-HR-2,EMP1021,Contractor Payment - routine hr expense
TXN00391,2025-08-10,HSE,Travel & Conveyance,Air India,23800.0,CC-HSE-1,EMP1034,Travel & Conveyance - routine hse expense
TXN01785,2025-08-10,HSE,IT Services & Software,Wipro,194700.0,CC-HSE-1,EMP1044,IT Services & Software - routine hse expense
TXN00809,2025-08-10,Drilling,Fuel & POL,HPCL,162000.0,CC-DRI-1,EMP1034,Fuel & POL - routine drilling expense
TXN00422,2025-08-10,Admin,Equipment Maintenance,Schlumberger,390500.0,CC-ADM-3,EMP1012,Equipment Maintenance - routine admin expense
TXN00523,2025-08-10,HSE,Catering & Hospitality,Local Caterers Assoc,26200.0,CC-HSE-1,EMP1009,Catering & Hospitality - routine hse expense
TXN01221,2025-08-11,Admin,Fuel & POL,IndianOil Corp,38200.0,CC-ADM-1,EMP1030,Fuel & POL - routine admin expense
TXN01133,2025-08-11,Finance,IT Services & Software,Local IT Vendor,157900.0,CC-FIN-3,EMP1043,IT Services & Software - routine finance expense
TXN00290,2025-08-11,Production,IT Services & Software,Wipro,23100.0,CC-PRO-3,EMP1033,IT Services & Software - routine production expense
TXNOS005,2025-08-11,Maintenance,Equipment Maintenance,Local Workshop Co,489500.0,CC-MAI-1,EMP1012,Equipment Maintenance - recurring high-cost vendor
TXN00519,2025-08-11,HR,Utilities,Municipal Water Dept,45200.0,CC-HR-2,EMP1014,Utilities - routine hr expense
TXN01437,2025-08-11,Logistics,Fuel & POL,BPCL,39000.0,CC-LOG-1,EMP1001,Fuel & POL - routine logistics expense
TXN01615,2025-08-11,Admin,Utilities,Municipal Water Dept,57900.0,CC-ADM-1,EMP1019,Utilities - routine admin expense
TXN00163,2025-08-11,Production,Travel & Conveyance,Local Taxi Union,12800.0,CC-PRO-3,EMP1011,Travel & Conveyance - routine production expense
TXN01185,2025-08-12,Logistics,Fuel & POL,IndianOil Corp,144400.0,CC-LOG-3,EMP1033,Fuel & POL - routine logistics expense
TXN00661,2025-08-12,HSE,Office Supplies,Local Stationery Mart,11200.0,CC-HSE-2,EMP1036,Office Supplies - routine hse expense
TXN00823,2025-08-12,HSE,Utilities,Municipal Water Dept,45200.0,CC-HSE-3,EMP1017,Utilities - routine hse expense
TXN01474,2025-08-12,Drilling,Office Supplies,Staples India,6900.0,CC-DRI-2,EMP1047,Office Supplies - routine drilling expense
TXN00311,2025-08-12,Maintenance,Equipment Maintenance,Schlumberger,476900.0,CC-MAI-2,EMP1013,Equipment Maintenance - routine maintenance expense
TXN00266,2025-08-12,Drilling,IT Services & Software,Microsoft India,7000.0,CC-DRI-3,EMP1014,IT Services & Software - routine drilling expense
TXN01450,2025-08-13,Admin,Catering & Hospitality,Taj Catering Services,34200.0,CC-ADM-1,EMP1022,Catering & Hospitality - routine admin expense
TXN00598,2025-08-13,Logistics,IT Services & Software,Wipro,133500.0,CC-LOG-3,EMP1010,IT Services & Software - routine logistics expense
TXN00429,2025-08-13,Admin,Catering & Hospitality,Local Caterers Assoc,7700.0,CC-ADM-2,EMP1035,Catering & Hospitality - routine admin expense
TXN00420,2025-08-13,IT,Equipment Maintenance,Local Workshop Co,235200.0,CC-IT-3,EMP1046,Equipment Maintenance - routine it expense
TXN01542,2025-08-13,IT,Catering & Hospitality,Taj Catering Services,39100.0,CC-IT-3,EMP1000,Catering & Hospitality - routine it expense
TXN00882,2025-08-14,Drilling,Travel & Conveyance,IRCTC,27600.0,CC-DRI-1,EMP1028,Travel & Conveyance - routine drilling expense
TXN00216,2025-08-14,HSE,Utilities,State Electricity Board,13800.0,CC-HSE-3,EMP1010,Utilities - routine hse expense
TXN00564,2025-08-14,Production,Contractor Payment,Tata Projects,1233100.0,CC-PRO-3,EMP1009,Contractor Payment - routine production expense
TXN00277,2025-08-14,Drilling,Training & Seminars,NIIT,65100.0,CC-DRI-1,EMP1041,Training & Seminars - routine drilling expense
TXN00070,2025-08-14,IT,Training & Seminars,Internal Training Cell,79300.0,CC-IT-3,EMP1031,Training & Seminars - routine it expense
TXN01774,2025-08-14,HR,Catering & Hospitality,Local Caterers Assoc,45100.0,CC-HR-3,EMP1011,Catering & Hospitality - routine hr expense
TXN00967,2025-08-14,Production,Equipment Maintenance,Local Workshop Co,274500.0,CC-PRO-2,EMP1037,Equipment Maintenance - routine production expense
TXN01810,2025-08-15,Drilling,Travel & Conveyance,IRCTC,27600.0,CC-DRI-1,EMP1028,Travel & Conveyance - routine drilling expense (possible duplicate)
TXN00329,2025-08-15,HR,Training & Seminars,NIIT,20300.0,CC-HR-2,EMP1024,Training & Seminars - routine hr expense
TXN00259,2025-08-15,Admin,Equipment Maintenance,Larsen & Toubro,504200.0,CC-ADM-2,EMP1049,Equipment Maintenance - routine admin expense
TXN01718,2025-08-15,Logistics,Equipment Maintenance,Larsen & Toubro,427100.0,CC-LOG-2,EMP1020,Equipment Maintenance - routine logistics expense
TXN00762,2025-08-16,HR,Equipment Maintenance,Local Workshop Co,351200.0,CC-HR-2,EMP1028,Equipment Maintenance - routine hr expense
TXN00471,2025-08-16,HSE,Contractor Payment,Reliance Infra Services,873600.0,CC-HSE-3,EMP1036,Contractor Payment - routine hse expense
TXN01287,2025-08-16,Maintenance,Training & Seminars,IIM Institute,40200.0,CC-MAI-3,EMP1018,Training & Seminars - routine maintenance expense
TXN01701,2025-08-16,Drilling,IT Services & Software,Local IT Vendor,343200.0,CC-DRI-2,EMP1014,IT Services & Software - routine drilling expense
TXN00092,2025-08-16,Drilling,IT Services & Software,TCS,170700.0,CC-DRI-2,EMP1024,IT Services & Software - routine drilling expense
TXN01041,2025-08-16,Admin,Equipment Maintenance,Local Workshop Co,470800.0,CC-ADM-2,EMP1008,Equipment Maintenance - routine admin expense
TXN00921,2025-08-16,Production,Equipment Maintenance,Schlumberger,448100.0,CC-PRO-2,EMP1011,Equipment Maintenance - routine production expense
TXN00865,2025-08-16,Production,Office Supplies,Staples India,6300.0,CC-PRO-2,EMP1013,Office Supplies - routine production expense
TXN01072,2025-08-16,Drilling,Office Supplies,Staples India,2600.0,CC-DRI-3,EMP1032,Office Supplies - routine drilling expense
TXN01491,2025-08-17,Logistics,Equipment Maintenance,Schlumberger,242300.0,CC-LOG-1,EMP1026,Equipment Maintenance - routine logistics expense
TXN00296,2025-08-17,Production,Travel & Conveyance,IRCTC,11400.0,CC-PRO-2,EMP1026,Travel & Conveyance - routine production expense
TXN01403,2025-08-17,Production,Equipment Maintenance,Larsen & Toubro,394700.0,CC-PRO-3,EMP1006,Equipment Maintenance - routine production expense
TXN00394,2025-08-17,Finance,Utilities,State Electricity Board,28900.0,CC-FIN-2,EMP1035,Utilities - routine finance expense
TXN01262,2025-08-18,IT,Training & Seminars,Internal Training Cell,41000.0,CC-IT-3,EMP1040,Training & Seminars - routine it expense
TXN00016,2025-08-18,Drilling,Training & Seminars,NIIT,71300.0,CC-DRI-3,EMP1013,Training & Seminars - routine drilling expense
TXN01244,2025-08-18,HR,Travel & Conveyance,Local Taxi Union,3200.0,CC-HR-1,EMP1012,Travel & Conveyance - routine hr expense
TXN00428,2025-08-18,Production,Office Supplies,Local Stationery Mart,9600.0,CC-PRO-3,EMP1027,Office Supplies - routine production expense
TXN00408,2025-08-18,IT,Utilities,State Electricity Board,32400.0,CC-IT-1,EMP1002,Utilities - routine it expense
TXN01052,2025-08-18,Logistics,Office Supplies,Staples India,3600.0,CC-LOG-1,EMP1041,Office Supplies - routine logistics expense
TXN00778,2025-08-18,Production,IT Services & Software,Wipro,211800.0,CC-PRO-1,EMP1032,IT Services & Software - routine production expense
TXN01202,2025-08-18,Admin,Contractor Payment,Reliance Infra Services,743300.0,CC-ADM-1,EMP1029,Contractor Payment - routine admin expense
TXN00032,2025-08-19,Finance,Utilities,Municipal Water Dept,169900.0,CC-FIN-2,EMP1039,Utilities - routine finance expense
TXN01563,2025-08-19,IT,Training & Seminars,NIIT,22400.0,CC-IT-3,EMP1013,Training & Seminars - routine it expense
TXN01258,2025-08-19,HR,Fuel & POL,IndianOil Corp,195200.0,CC-HR-3,EMP1034,Fuel & POL - routine hr expense
TXN00893,2025-08-20,Logistics,Catering & Hospitality,Local Caterers Assoc,16100.0,CC-LOG-2,EMP1019,Catering & Hospitality - routine logistics expense
TXN00595,2025-08-20,HSE,Equipment Maintenance,Local Workshop Co,32900.0,CC-HSE-1,EMP1039,Equipment Maintenance - routine hse expense
TXN01268,2025-08-20,Maintenance,Training & Seminars,Internal Training Cell,49300.0,CC-MAI-2,EMP1026,Training & Seminars - routine maintenance expense
TXN01814,2025-08-20,Admin,Contractor Payment,Reliance Infra Services,743300.0,CC-ADM-1,EMP1029,Contractor Payment - routine admin expense (possible duplicate)
TXN00747,2025-08-20,HR,Equipment Maintenance,Larsen & Toubro,593400.0,CC-HR-1,EMP1019,Equipment Maintenance - routine hr expense
TXN00317,2025-08-21,HSE,Contractor Payment,Reliance Infra Services,1247500.0,CC-HSE-2,EMP1012,Contractor Payment - routine hse expense
TXN00374,2025-08-21,Drilling,Training & Seminars,NIIT,29500.0,CC-DRI-3,EMP1005,Training & Seminars - routine drilling expense
TXN00955,2025-08-21,Procurement,Fuel & POL,IndianOil Corp,27900.0,CC-PRO-3,EMP1024,Fuel & POL - routine procurement expense
TXN00511,2025-08-21,Maintenance,Catering & Hospitality,Local Caterers Assoc,29900.0,CC-MAI-1,EMP1029,Catering & Hospitality - routine maintenance expense
TXN00101,2025-08-21,Production,Equipment Maintenance,BHEL,368000.0,CC-PRO-3,EMP1033,Equipment Maintenance - routine production expense
TXN00896,2025-08-22,Procurement,Travel & Conveyance,Local Taxi Union,28200.0,CC-PRO-3,EMP1031,Travel & Conveyance - routine procurement expense
TXN00914,2025-08-22,Drilling,Fuel & POL,IndianOil Corp,74000.0,CC-DRI-3,EMP1049,Fuel & POL - routine drilling expense
TXN01802,2025-08-22,Maintenance,Catering & Hospitality,Local Caterers Assoc,29900.0,CC-MAI-1,EMP1029,Catering & Hospitality - routine maintenance expense (possible duplicate)
TXN00824,2025-08-23,Maintenance,IT Services & Software,Local IT Vendor,262100.0,CC-MAI-3,EMP1046,IT Services & Software - routine maintenance expense
TXN00770,2025-08-23,HR,Equipment Maintenance,Local Workshop Co,54900.0,CC-HR-1,EMP1015,Equipment Maintenance - routine hr expense
TXN00078,2025-08-23,Admin,Utilities,Municipal Water Dept,129200.0,CC-ADM-3,EMP1001,Utilities - routine admin expense
TXN00800,2025-08-23,Maintenance,Utilities,Municipal Water Dept,179400.0,CC-MAI-2,EMP1007,Utilities - routine maintenance expense
TXN01485,2025-08-23,Drilling,Travel & Conveyance,Air India,23700.0,CC-DRI-1,EMP1033,Travel & Conveyance - routine drilling expense
TXN00297,2025-08-23,Maintenance,Catering & Hospitality,Local Caterers Assoc,31600.0,CC-MAI-3,EMP1025,Catering & Hospitality - routine maintenance expense
TXN00248,2025-08-23,Finance,Office Supplies,Staples India,7300.0,CC-FIN-3,EMP1046,Office Supplies - routine finance expense
TXN00814,2025-08-24,Finance,Catering & Hospitality,Taj Catering Services,35600.0,CC-FIN-1,EMP1030,Catering & Hospitality - routine finance expense
TXN01569,2025-08-24,Procurement,Office Supplies,Staples India,800.0,CC-PRO-1,EMP1046,Office Supplies - routine procurement expense
TXN00293,2025-08-24,Logistics,Training & Seminars,Internal Training Cell,74400.0,CC-LOG-2,EMP1004,Training & Seminars - routine logistics expense
TXN00457,2025-08-24,Finance,Fuel & POL,HPCL,159200.0,CC-FIN-2,EMP1045,Fuel & POL - routine finance expense
TXN00270,2025-08-24,Procurement,Office Supplies,Staples India,4400.0,CC-PRO-1,EMP1014,Office Supplies - routine procurement expense
TXN00247,2025-08-24,HR,IT Services & Software,TCS,139900.0,CC-HR-3,EMP1036,IT Services & Software - routine hr expense
TXN00931,2025-08-24,Procurement,Catering & Hospitality,Local Caterers Assoc,44800.0,CC-PRO-2,EMP1009,Catering & Hospitality - routine procurement expense
TXN01069,2025-08-24,Drilling,IT Services & Software,Microsoft India,51200.0,CC-DRI-2,EMP1005,IT Services & Software - routine drilling expense
TXN00936,2025-08-24,Drilling,Fuel & POL,HPCL,171000.0,CC-DRI-3,EMP1023,Fuel & POL - routine drilling expense
TXN00062,2025-08-24,Procurement,Travel & Conveyance,IRCTC,21700.0,CC-PRO-2,EMP1004,Travel & Conveyance - routine procurement expense
TXN00460,2025-08-25,Admin,IT Services & Software,Local IT Vendor,55100.0,CC-ADM-3,EMP1030,IT Services & Software - routine admin expense
TXN01577,2025-08-25,Logistics,Office Supplies,Staples India,1000.0,CC-LOG-3,EMP1013,Office Supplies - routine logistics expense
TXN01010,2025-08-25,HSE,IT Services & Software,Local IT Vendor,305000.0,CC-HSE-3,EMP1022,IT Services & Software - routine hse expense
TXN00616,2025-08-25,Procurement,Contractor Payment,Local Contractor Pvt Ltd,1268000.0,CC-PRO-3,EMP1024,Contractor Payment - routine procurement expense
TXN00441,2025-08-25,IT,Contractor Payment,Reliance Infra Services,1271200.0,CC-IT-1,EMP1034,Contractor Payment - routine it expense
TXN01539,2025-08-25,HSE,Contractor Payment,Local Contractor Pvt Ltd,332800.0,CC-HSE-3,EMP1044,Contractor Payment - routine hse expense
TXN01562,2025-08-25,Maintenance,Fuel & POL,BPCL,218400.0,CC-MAI-2,EMP1010,Fuel & POL - routine maintenance expense
TXN01540,2025-08-25,HSE,Office Supplies,Staples India,4500.0,CC-HSE-3,EMP1025,Office Supplies - routine hse expense
TXN01267,2025-08-26,Drilling,Fuel & POL,BPCL,73000.0,CC-DRI-1,EMP1015,Fuel & POL - routine drilling expense
TXN00169,2025-08-26,Drilling,Travel & Conveyance,IRCTC,13400.0,CC-DRI-2,EMP1011,Travel & Conveyance - routine drilling expense
TXN01461,2025-08-26,HSE,Travel & Conveyance,IRCTC,43400.0,CC-HSE-2,EMP1041,Travel & Conveyance - routine hse expense
TXN01188,2025-08-26,HSE,Training & Seminars,Internal Training Cell,26500.0,CC-HSE-2,EMP1034,Training & Seminars - routine hse expense
TXN01203,2025-08-26,HR,Training & Seminars,Internal Training Cell,3300.0,CC-HR-2,EMP1048,Training & Seminars - routine hr expense
TXN00527,2025-08-26,HSE,Catering & Hospitality,Taj Catering Services,21500.0,CC-HSE-2,EMP1020,Catering & Hospitality - routine hse expense
TXN00738,2025-08-26,Admin,Equipment Maintenance,Local Workshop Co,209800.0,CC-ADM-2,EMP1035,Equipment Maintenance - routine admin expense
TXN01345,2025-08-26,Finance,Fuel & POL,IndianOil Corp,218800.0,CC-FIN-2,EMP1004,Fuel & POL - routine finance expense
TXN01067,2025-08-27,Maintenance,Training & Seminars,Internal Training Cell,79800.0,CC-MAI-1,EMP1002,Training & Seminars - routine maintenance expense
TXN01137,2025-08-27,HR,Training & Seminars,NIIT,54500.0,CC-HR-2,EMP1024,Training & Seminars - routine hr expense
TXN00156,2025-08-27,Production,Contractor Payment,Tata Projects,578000.0,CC-PRO-3,EMP1027,Contractor Payment - routine production expense
TXN01211,2025-08-27,Maintenance,Fuel & POL,BPCL,174600.0,CC-MAI-1,EMP1021,Fuel & POL - routine maintenance expense
TXN01761,2025-08-28,Production,Catering & Hospitality,Taj Catering Services,23100.0,CC-PRO-3,EMP1027,Catering & Hospitality - routine production expense
TXN01677,2025-08-28,Maintenance,Training & Seminars,Internal Training Cell,122838.88342277377,CC-MAI-2,EMP1044,Training & Seminars - routine maintenance expense (unusually high amount)
TXN01580,2025-08-28,Maintenance,IT Services & Software,Local IT Vendor,95400.0,CC-MAI-3,EMP1037,IT Services & Software - routine maintenance expense
TXN01479,2025-08-28,Production,Equipment Maintenance,BHEL,398900.0,CC-PRO-2,EMP1014,Equipment Maintenance - routine production expense
TXN01166,2025-08-28,Finance,Fuel & POL,IndianOil Corp,45700.0,CC-FIN-3,EMP1041,Fuel & POL - routine finance expense
TXN00623,2025-08-29,IT,Contractor Payment,Reliance Infra Services,1290100.0,CC-IT-2,EMP1021,Contractor Payment - routine it expense
TXN01532,2025-08-29,Drilling,Utilities,Municipal Water Dept,29600.0,CC-DRI-2,EMP1041,Utilities - routine drilling expense
TXN00583,2025-08-29,Drilling,IT Services & Software,Wipro,33800.0,CC-DRI-2,EMP1013,IT Services & Software - routine drilling expense
TXN00632,2025-08-30,Production,Contractor Payment,Tata Projects,801900.0,CC-PRO-2,EMP1033,Contractor Payment - routine production expense
TXN01042,2025-08-30,IT,Equipment Maintenance,BHEL,256000.0,CC-IT-1,EMP1038,Equipment Maintenance - routine it expense
TXN00792,2025-08-30,HR,Contractor Payment,Local Contractor Pvt Ltd,1543600.0,CC-HR-1,EMP1003,Contractor Payment - routine hr expense
TXN01047,2025-08-30,Production,Fuel & POL,BPCL,73500.0,CC-PRO-1,EMP1035,Fuel & POL - routine production expense
TXN01708,2025-08-30,Logistics,Equipment Maintenance,Local Workshop Co,71600.0,CC-LOG-2,EMP1041,Equipment Maintenance - routine logistics expense
TXN01617,2025-08-30,Production,Training & Seminars,IIM Institute,78200.0,CC-PRO-1,EMP1002,Training & Seminars - routine production expense
TXN00463,2025-08-30,Procurement,Office Supplies,Staples India,7400.0,CC-PRO-1,EMP1021,Office Supplies - routine procurement expense
TXN01243,2025-08-30,HSE,Travel & Conveyance,Local Taxi Union,24600.0,CC-HSE-3,EMP1020,Travel & Conveyance - routine hse expense
TXN00517,2025-08-31,Procurement,Utilities,State Electricity Board,153800.0,CC-PRO-3,EMP1041,Utilities - routine procurement expense
TXN00546,2025-08-31,Logistics,IT Services & Software,Microsoft India,223100.0,CC-LOG-2,EMP1028,IT Services & Software - routine logistics expense
TXN01585,2025-08-31,Logistics,Training & Seminars,NIIT,12600.0,CC-LOG-3,EMP1027,Training & Seminars - routine logistics expense
TXN00695,2025-08-31,IT,Training & Seminars,Internal Training Cell,5200.0,CC-IT-1,EMP1001,Training & Seminars - routine it expense
TXN00843,2025-09-01,IT,Catering & Hospitality,Taj Catering Services,32700.0,CC-IT-1,EMP1021,Catering & Hospitality - routine it expense
TXN01740,2025-09-01,HSE,Equipment Maintenance,BHEL,516900.0,CC-HSE-2,EMP1012,Equipment Maintenance - routine hse expense
TXN00243,2025-09-01,IT,Travel & Conveyance,Air India,27500.0,CC-IT-2,EMP1011,Travel & Conveyance - routine it expense
TXN01716,2025-09-01,Production,Catering & Hospitality,Local Caterers Assoc,9800.0,CC-PRO-3,EMP1003,Catering & Hospitality - routine production expense
TXN00172,2025-09-01,Admin,Fuel & POL,BPCL,110000.0,CC-ADM-2,EMP1042,Fuel & POL - routine admin expense
TXN01508,2025-09-02,Logistics,Utilities,State Electricity Board,45600.0,CC-LOG-2,EMP1022,Utilities - routine logistics expense
TXN00081,2025-09-02,Logistics,Contractor Payment,Reliance Infra Services,787100.0,CC-LOG-2,EMP1018,Contractor Payment - routine logistics expense
TXN00123,2025-09-02,IT,Office Supplies,Local Stationery Mart,11600.0,CC-IT-1,EMP1019,Office Supplies - routine it expense
